workCode;orcid_id;org_first_name;org_last_name;input_date
175789489;0000-0001-5554-3254;Thomas;Leopold;2025-01-15
185882226;0000-0001-5554-3254;Thomas;Leopold;2025-06-12
167896297;0000-0001-5554-3254;Thomas;Leopold;2024-09-20
166160018;0000-0001-5554-3254;Thomas;Leopold;2024-08-25
183511480;0000-0001-5554-3254;Thomas;Leopold;2025-05-06
161350655;0000-0001-5554-3254;Thomas;Leopold;2024-06-11
160008388;0000-0001-5554-3254;Thomas;Leopold;2024-05-21
148078837;0000-0001-5554-3254;Thomas;Leopold;2023-12-05
143787091;0000-0001-5554-3254;Thomas;Leopold;2023-10-06
115415920;0000-0001-5554-3254;Thomas;Leopold;2022-07-05
94948661;0000-0001-5554-3254;Thomas;Leopold;2021-06-04
102139939;0000-0001-5554-3254;Thomas;Leopold;2021-10-27
102139887;0000-0001-5554-3254;Thomas;Leopold;2021-10-27
102139998;0000-0001-5554-3254;Thomas;Leopold;2021-10-27
102140045;0000-0001-5554-3254;Thomas;Leopold;2021-10-27
94948660;0000-0001-5554-3254;Thomas;Leopold;2021-06-04
94948659;0000-0001-5554-3254;Thomas;Leopold;2021-06-04
80139979;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
102140832;0000-0001-5554-3254;Thomas;Leopold;2021-10-27
80139475;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139461;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139473;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139482;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139619;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139476;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139477;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139449;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139456;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139467;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139480;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139462;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139457;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139459;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139472;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139470;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139620;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139455;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139460;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139458;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139454;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139464;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139448;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139478;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139479;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139463;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139453;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139474;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139468;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80140458;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139465;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139450;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139466;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80140571;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139483;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139469;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
80139447;0000-0001-5554-3254;Thomas;Leopold;2020-09-10
203522126;0000-0003-1848-7278;Sarah;Lenz;2026-01-25
203521464;0000-0003-1848-7278;Sarah;Lenz;2026-01-25
203523442;0000-0003-1848-7278;Sarah;Lenz;2026-01-25
203520954;0000-0003-1848-7278;Sarah;Lenz;2026-01-25
203520995;0000-0003-1848-7278;Sarah;Lenz;2026-01-25
203520869;0000-0003-1848-7278;Sarah;Lenz;2026-01-25
71839129;0000-0003-1848-7278;Sarah;Lenz;2020-04-09
203522381;0000-0003-1848-7278;Sarah;Lenz;2026-01-25
200081952;0000-0003-3863-8301;Philipp;Lersch;2025-12-18
187027257;0000-0003-3863-8301;Philipp;Lersch;2025-07-01
178651829;0000-0003-3863-8301;Philipp;Lersch;2025-02-21
160036221;0000-0003-3863-8301;Philipp;Lersch;2024-05-21
121793423;0000-0003-3863-8301;Philipp;Lersch;2022-10-31
131236811;0000-0003-3863-8301;Philipp;Lersch;2023-03-21
118119633;0000-0003-3863-8301;Philipp;Lersch;2022-08-30
119498034;0000-0003-3863-8301;Philipp;Lersch;2022-09-22
104541376;0000-0003-3863-8301;Philipp;Lersch;2021-12-10
75965422;0000-0003-3863-8301;Philipp;Lersch;2020-06-20
78172282;0000-0003-3863-8301;Philipp;Lersch;2020-08-01
83617607;0000-0003-3863-8301;Philipp;Lersch;2020-11-17
72882409;0000-0003-3863-8301;Philipp;Lersch;2020-04-27
69515421;0000-0003-3863-8301;Philipp;Lersch;2020-02-24
52782472;0000-0003-3863-8301;Philipp;Lersch;2019-01-17
50706275;0000-0003-3863-8301;Philipp;Lersch;2018-11-16
42242476;0000-0003-3863-8301;Philipp;Lersch;2018-03-02
42242475;0000-0003-3863-8301;Philipp;Lersch;2018-03-02
42242537;0000-0003-3863-8301;Philipp;Lersch;2018-03-02
32437110;0000-0003-3863-8301;Philipp;Lersch;2017-05-05
32442662;0000-0003-3863-8301;Philipp;Lersch;2017-05-05
32442559;0000-0003-3863-8301;Philipp;Lersch;2017-05-05
32442560;0000-0003-3863-8301;Philipp;Lersch;2017-05-05
27330835;0000-0003-3863-8301;Philipp;Lersch;2016-10-12
21404765;0000-0003-3863-8301;Philipp;Lersch;2016-01-12
32442661;0000-0003-3863-8301;Philipp;Lersch;2017-05-05
27330834;0000-0003-3863-8301;Philipp;Lersch;2016-10-12
21404803;0000-0003-3863-8301;Philipp;Lersch;2016-01-12
15130809;0000-0003-3863-8301;Philipp;Lersch;2015-01-23
12835027;0000-0003-3863-8301;Philipp;Lersch;2014-06-04
12835025;0000-0003-3863-8301;Philipp;Lersch;2014-06-04
11314286;0000-0003-3863-8301;Philipp;Lersch;2013-12-18
10554088;0000-0003-3863-8301;Philipp;Lersch;2013-11-14
10554087;0000-0003-3863-8301;Philipp;Lersch;2013-11-14
213176767;0000-0002-0029-119X;Kathrin;Leuze;2026-04-29
190021191;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190020496;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021214;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190020822;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190020880;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
127705106;0000-0002-0029-119X;Kathrin;Leuze;2023-01-31
190021869;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021192;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021193;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021195;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021196;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021213;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021197;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021198;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021199;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021200;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021201;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021202;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021204;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021205;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021206;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021207;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021208;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021209;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021210;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
190021211;0000-0002-0029-119X;Kathrin;Leuze;2025-08-18
212959249;0000-0002-9977-6874;Stefan;Liebig;2026-04-27
212959018;0000-0002-9977-6874;Stefan;Liebig;2026-04-27
166349902;0000-0002-9977-6874;Stefan;Liebig;2024-08-28
176187592;0000-0002-9977-6874;Stefan;Liebig;2025-01-20
212958276;0000-0002-9977-6874;Stefan;Liebig;2026-04-27
166350182;0000-0002-9977-6874;Stefan;Liebig;2024-08-28
142548881;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142557048;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142548551;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142609773;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142609840;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142619343;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142619667;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142674102;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142613480;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142613715;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142619536;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142744640;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142548914;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
124948813;0000-0002-9977-6874;Stefan;Liebig;2022-12-19
142609956;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142962925;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142613880;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142614271;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142617084;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142610100;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142549751;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142549627;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142549931;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142557123;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142549898;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142619921;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142618842;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142620034;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142620407;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142672687;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142619760;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142673943;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142672781;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142672279;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142672856;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142673786;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142549764;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142549830;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142557141;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142549988;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142620551;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142620846;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142620430;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
143017876;0000-0002-9977-6874;Stefan;Liebig;2023-09-26
142620640;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142620739;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142550013;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142964026;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142960203;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142550112;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142550040;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142621065;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142350433;0000-0002-9977-6874;Stefan;Liebig;2023-09-14
142557164;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142619024;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142964608;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142674172;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142548175;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142675424;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142550129;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142675447;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142557191;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
143017023;0000-0002-9977-6874;Stefan;Liebig;2023-09-26
142959625;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142674258;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142674476;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142550436;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142619128;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142619261;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142675504;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142550467;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142557241;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
143016467;0000-0002-9977-6874;Stefan;Liebig;2023-09-26
142960759;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142960813;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142621135;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142557261;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142674880;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142959838;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142959816;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142675665;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
143016794;0000-0002-9977-6874;Stefan;Liebig;2023-09-26
142675553;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142744937;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142744866;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142675720;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142619275;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142557285;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142960823;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142960835;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142743141;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142550500;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142557381;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142621270;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142675795;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142675073;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
143016944;0000-0002-9977-6874;Stefan;Liebig;2023-09-26
142743164;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142621441;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142675952;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142550582;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142621551;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142622007;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142621513;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142675354;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142622291;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142676159;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142557477;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142676295;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142602479;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142557519;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142676499;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142557683;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142743217;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142676586;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
143033026;0000-0002-9977-6874;Stefan;Liebig;2023-09-26
142743256;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142602871;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142603184;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142676988;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142622750;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142676840;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142743272;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142622919;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142677059;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142677203;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142741592;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142623151;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142606382;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142677322;0000-0002-9977-6874;Stefan;Liebig;2023-09-20
142548034;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
143031883;0000-0002-9977-6874;Stefan;Liebig;2023-09-26
142605175;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142548817;0000-0002-9977-6874;Stefan;Liebig;2023-09-18
142607254;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142607285;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142607313;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142742056;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142741994;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142741861;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142741780;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142607204;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142351207;0000-0002-9977-6874;Stefan;Liebig;2023-09-14
142743342;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142607348;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142607424;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142607957;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142607373;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142623525;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142743490;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142742215;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142742404;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142742259;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142351231;0000-0002-9977-6874;Stefan;Liebig;2023-09-14
142742660;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142608458;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142742564;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142742531;0000-0002-9977-6874;Stefan;Liebig;2023-09-21
142608915;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142609471;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
142960565;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142960640;0000-0002-9977-6874;Stefan;Liebig;2023-09-25
142622247;0000-0002-9977-6874;Stefan;Liebig;2023-09-19
194708396;0009-0007-1398-0270;Henning;Lohmann;2025-10-20
190287859;0000-0003-2080-2038;Katharina;Loter;2025-08-22
107557046;0000-0003-2080-2038;Katharina;Loter;2022-02-03
113340422;0000-0003-2080-2038;Katharina;Loter;2022-05-20
107557045;0000-0003-2080-2038;Katharina;Loter;2022-02-03
75324105;0000-0003-2080-2038;Katharina;Loter;2020-06-09
72694133;0000-0003-2080-2038;Katharina;Loter;2020-04-23
72694158;0000-0003-2080-2038;Katharina;Loter;2020-04-23
215248145;0000-0002-3286-2655;Thomas;Lux;2026-05-20
212904653;0000-0002-3286-2655;Thomas;Lux;2026-04-26
212904628;0000-0002-3286-2655;Thomas;Lux;2026-04-26
195774382;0000-0002-3286-2655;Thomas;Lux;2025-11-01
195774395;0000-0002-3286-2655;Thomas;Lux;2025-11-01
207006497;0000-0002-3286-2655;Thomas;Lux;2026-02-28
178018955;0000-0002-3286-2655;Thomas;Lux;2025-02-13
178018994;0000-0002-3286-2655;Thomas;Lux;2025-02-13
206523629;0000-0002-3286-2655;Thomas;Lux;2026-02-23
208454677;0000-0002-3286-2655;Thomas;Lux;2026-03-14
178018200;0000-0002-3286-2655;Thomas;Lux;2025-02-13
178018712;0000-0002-3286-2655;Thomas;Lux;2025-02-13
178018891;0000-0002-3286-2655;Thomas;Lux;2025-02-13
178018129;0000-0002-3286-2655;Thomas;Lux;2025-02-13
178018491;0000-0002-3286-2655;Thomas;Lux;2025-02-13
178018805;0000-0002-3286-2655;Thomas;Lux;2025-02-13
178018036;0000-0002-3286-2655;Thomas;Lux;2025-02-13
178018688;0000-0002-3286-2655;Thomas;Lux;2025-02-13
206523391;0000-0002-3286-2655;Thomas;Lux;2026-02-23
178018600;0000-0002-3286-2655;Thomas;Lux;2025-02-13
206523524;0000-0002-3286-2655;Thomas;Lux;2026-02-23
178018661;0000-0002-3286-2655;Thomas;Lux;2025-02-13
206625200;0000-0003-1540-828X;Bettina;Mahlert;2026-02-24
206625190;0000-0003-1540-828X;Bettina;Mahlert;2026-02-24
142426751;0000-0003-1540-828X;Bettina;Mahlert;2023-09-15
124117293;0000-0003-1540-828X;Bettina;Mahlert;2022-12-05
124117233;0000-0003-1540-828X;Bettina;Mahlert;2022-12-05
124117084;0000-0003-1540-828X;Bettina;Mahlert;2022-12-05
124117207;0000-0003-1540-828X;Bettina;Mahlert;2022-12-05
124118517;0000-0003-1540-828X;Bettina;Mahlert;2022-12-05
206625212;0000-0003-1540-828X;Bettina;Mahlert;2026-02-24
206625365;0000-0003-1540-828X;Bettina;Mahlert;2026-02-24
87229803;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87226594;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
88404875;0000-0003-1540-828X;Bettina;Mahlert;2021-02-09
87226605;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87226858;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87229500;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87229228;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
88406025;0000-0003-1540-828X;Bettina;Mahlert;2021-02-09
87226829;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87226666;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87229645;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87227566;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87227097;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87228200;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87227113;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87226658;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87227127;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87226985;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87227102;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87227079;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87228934;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87226946;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87227104;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87226673;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87226692;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87227274;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
87227139;0000-0003-1540-828X;Bettina;Mahlert;2021-01-21
206625193;0000-0003-1540-828X;Bettina;Mahlert;2026-02-24
182830196;0009-0009-9495-2259;Yevgeniy;Martynovych;2025-04-24
175072609;0009-0009-9495-2259;Yevgeniy;Martynovych;2025-01-06
159738140;0009-0009-9495-2259;Yevgeniy;Martynovych;2024-05-16
152125479;0009-0009-9495-2259;Yevgeniy;Martynovych;2024-02-01
151204582;0009-0009-9495-2259;Yevgeniy;Martynovych;2024-01-21
187014010;0009-0005-7671-0345;Britta;Matthes;2025-07-01
187014090;0009-0005-7671-0345;Britta;Matthes;2025-07-01
187014091;0009-0005-7671-0345;Britta;Matthes;2025-07-01
187014093;0009-0005-7671-0345;Britta;Matthes;2025-07-01
176552185;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552186;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552197;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552187;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552189;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552188;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552190;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552191;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552192;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552193;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552194;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552198;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552199;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552200;0009-0005-7671-0345;Britta;Matthes;2025-01-24
187014243;0009-0005-7671-0345;Britta;Matthes;2025-07-01
176552201;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552202;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552203;0009-0005-7671-0345;Britta;Matthes;2025-01-24
187014244;0009-0005-7671-0345;Britta;Matthes;2025-07-01
176552204;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552205;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552206;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552207;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552208;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552209;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552211;0009-0005-7671-0345;Britta;Matthes;2025-01-24
187014253;0009-0005-7671-0345;Britta;Matthes;2025-07-01
176552210;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552212;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552214;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552213;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552235;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552216;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552215;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552219;0009-0005-7671-0345;Britta;Matthes;2025-01-24
187014263;0009-0005-7671-0345;Britta;Matthes;2025-07-01
176552217;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552218;0009-0005-7671-0345;Britta;Matthes;2025-01-24
187014262;0009-0005-7671-0345;Britta;Matthes;2025-07-01
187014265;0009-0005-7671-0345;Britta;Matthes;2025-07-01
176552220;0009-0005-7671-0345;Britta;Matthes;2025-01-24
187014264;0009-0005-7671-0345;Britta;Matthes;2025-07-01
176552221;0009-0005-7671-0345;Britta;Matthes;2025-01-24
187014266;0009-0005-7671-0345;Britta;Matthes;2025-07-01
176552223;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552224;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552222;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552233;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552225;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552226;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552227;0009-0005-7671-0345;Britta;Matthes;2025-01-24
176552228;0009-0005-7671-0345;Britta;Matthes;2025-01-24
